object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
110567709,331.875000,-15.868921,40.850020,-50.436554,0,0.0000,0.0000,0.0000,nan,0.029,16
110570640,116.367188,2.537361,216.877696,13.171291,0,0.0000,0.0000,0.0000,nan,0.036,16
110574404,124.046051,-61.943836,275.991503,-14.543638,0,0.1011,0.0879,0.0214,38.0162,0.158,15
110609484,324.843750,-6.129201,48.668237,-39.838015,0,0.0644,0.1193,0.0176,38.7258,0.033,67
110682485,338.707306,-51.836418,339.561394,-54.450415,0,0.3289,0.3661,0.0209,41.4585,0.011,88
110715196,85.552322,-58.160370,266.586406,-31.806130,0,0.3160,0.3442,0.0083,41.3017,0.064,90
110720057,21.269531,-6.880079,145.983765,-68.233216,0,0.2096,0.2281,0.2423,40.2771,0.034,90
110721898,11.425781,-19.788050,112.480287,-82.543150,0,0.1142,0.1439,0.2210,39.1681,0.015,42
110738539,206.370972,-55.490841,310.588937,6.575368,0,0.0000,0.0000,0.0000,nan,0.473,92
110750341,189.843750,-7.331168,297.657220,55.416988,0,0.1244,0.1180,0.0170,38.7005,0.019,42
110769373,51.679688,-7.331168,191.921865,-48.238328,0,0.0745,0.1863,0.2137,39.7852,0.037,42
110803113,149.509338,-50.091457,276.741837,3.751698,0,0.0000,0.0000,0.0000,nan,0.420,16
110804451,107.929688,-7.632146,222.032426,0.996815,0,0.0000,0.0000,0.0000,nan,0.592,6
110808232,5.813397,-51.062042,313.636106,-65.476436,0,0.0124,0.0512,1.1352,36.7864,0.012,64
110850947,180.000000,3.433834,273.292126,63.306186,0,0.4076,0.4042,0.0370,41.7113,0.021,88
110852184,161.718750,-2.836105,252.960048,47.582199,0,1.5833,1.3449,0.2301,44.8962,0.034,88
110912645,349.980469,0.298417,80.462854,-54.843749,0,0.5172,0.4910,0.2935,42.2137,0.041,90
110923057,331.403931,-52.222923,342.311402,-50.265916,0,0.3357,0.2908,0.0185,40.8771,0.019,90
110925766,337.148438,-41.212543,357.898038,-57.570418,0,0.0845,0.0576,0.0308,37.0522,0.011,90
110959047,21.796875,-29.484461,231.691478,-81.788810,0,0.2159,0.3274,0.4825,41.1753,0.012,90
110975108,112.675781,-13.554784,229.454980,2.328935,0,0.0000,0.0000,0.0000,nan,0.341,92
111077955,311.660156,-7.481631,39.622639,-28.978863,0,0.3038,0.2620,0.0700,40.6179,0.069,52
111079035,260.537384,-50.091457,339.715881,-7.637440,0,0.2431,0.2486,0.0350,40.4880,0.202,15
111158769,141.328125,2.537361,230.255986,34.980201,0,0.2248,0.2598,0.1248,40.5973,0.039,67
111171589,31.113281,-2.686724,161.610279,-59.956730,0,0.0730,0.0916,0.0087,38.1134,0.023,42
111216091,38.320312,-40.423901,251.791582,-65.147838,0,0.5085,0.4874,0.0342,42.1948,0.020,90
111245629,192.304688,-38.111038,302.451223,24.758638,0,0.2859,0.3038,0.8878,40.9868,0.054,42
111271820,308.496094,-16.334824,28.899787,-29.852321,0,0.3334,0.4097,0.0732,41.7458,0.038,62
111273243,309.902344,-32.089951,11.436835,-35.807082,0,0.1797,0.2078,0.3479,40.0494,0.052,88
111277141,112.324219,-36.423573,249.500008,-8.799648,0,0.0000,0.0000,0.0000,nan,0.355,16
111294811,36.914062,-41.610443,255.475498,-65.566006,0,0.2614,0.3260,0.0679,41.1646,0.012,67
111327134,201.445312,-19.946699,313.851046,42.195745,0,0.0000,0.0000,0.0000,nan,0.076,16
111353970,12.480469,-12.024699,121.509522,-74.892259,0,0.2350,0.1319,0.0788,38.9626,0.021,67
111366769,285.468750,-29.484461,7.153489,-15.052180,0,0.5256,0.5085,0.0112,42.3050,0.118,88
111401707,254.003906,-21.702768,359.679492,13.323344,0,0.2372,0.4436,0.4834,41.9508,0.339,67
111446272,332.289459,-54.724628,338.433226,-49.700993,0,0.2370,0.4797,0.2290,42.1535,0.017,90
111467909,314.472656,-12.329984,35.921920,-33.581764,0,0.7098,0.7439,0.0529,43.3088,0.051,95
111481946,199.160156,-0.895283,316.152852,61.327851,0,0.0750,0.0785,0.0214,37.7565,0.028,42
111483418,294.257812,-0.746060,37.511888,-10.475187,0,0.0000,0.0000,0.0000,nan,0.248,16
111494318,63.281250,-9.140394,202.110737,-39.218081,0,0.9661,0.9244,0.0248,43.8893,0.050,42
111518007,309.199219,-37.921650,4.211433,-36.280793,0,0.4308,0.3452,0.0693,41.3092,0.036,42
111575039,82.617188,-9.140394,212.042269,-22.114119,0,0.5038,0.5361,0.0260,42.4430,0.153,88
111575197,345.135742,-48.727589,340.244351,-59.585492,0,0.0000,0.0000,0.0000,nan,0.008,65
111594124,146.062500,-44.993881,271.697029,6.227255,0,0.0000,0.0000,0.0000,nan,0.236,16
111594831,212.224579,-45.783966,316.782341,14.994318,0,0.0000,0.0000,0.0000,nan,0.081,16
111601371,299.882812,-30.865255,10.311595,-27.231218,0,0.4413,0.4289,0.9165,41.8637,0.129,42
111633916,5.283401,-43.605747,321.359771,-72.421805,0,0.0000,0.0000,0.0000,nan,0.006,65
111660438,93.401161,-58.160370,266.943702,-27.679498,0,0.0000,0.0000,0.0000,nan,0.033,65
111679787,130.253906,-3.882372,229.858505,22.190164,0,0.2774,0.2646,0.1396,40.6425,0.017,90
111702099,320.449219,-21.061817,28.272298,-42.105337,0,0.0781,0.0877,0.0088,38.0121,0.044,90
111716677,213.056870,-50.674160,315.775650,10.171889,0,0.0000,0.0000,0.0000,nan,0.232,16
111722655,326.140778,-51.642994,344.809509,-47.409032,0,1.7473,1.7146,0.0682,45.5469,0.018,95
111771139,104.238281,-22.346588,233.585235,-8.833402,0,0.0000,0.0000,0.0000,nan,0.198,92
111834074,92.460938,-39.644398,246.597981,-24.495463,0,0.0000,0.0000,0.0000,nan,0.054,65
111941650,356.132812,-32.619843,8.143441,-74.513500,0,0.1893,0.1959,0.0088,39.9058,0.012,42
111961956,156.093750,-39.644398,274.439040,14.955320,0,0.0000,0.0000,0.0000,nan,0.106,16
111983701,122.871094,-15.713861,236.323087,9.769511,0,0.0000,0.0000,0.0000,nan,0.063,16
111997875,146.601562,-0.447628,236.969429,37.717479,0,0.5195,0.5490,0.3573,42.5056,0.090,90
112007948,77.871094,-27.279613,229.306717,-32.897645,0,0.8082,0.8140,0.1223,43.5488,0.019,90
112031229,180.703125,-30.865255,290.776738,30.856198,0,0.2857,0.3100,0.0301,41.0378,0.055,90
112049038,104.254662,-60.245399,270.411200,-22.650702,0,0.2569,0.2450,0.0084,40.4520,0.100,90
112060173,169.277344,-29.656013,279.535243,28.894845,0,0.2351,0.2525,0.0241,40.5270,0.063,90
112061925,354.609375,-54.340912,324.132368,-59.679790,0,0.1159,0.1137,0.0203,38.6128,0.011,62
112097340,268.593750,-2.836105,23.761717,11.331192,0,0.0000,0.0000,0.0000,nan,0.539,92
112099006,256.992188,-5.829153,15.079806,19.875205,0,0.0000,0.0000,0.0000,nan,0.462,65
112103202,130.078125,-5.829153,231.540540,21.017529,0,0.0670,0.0809,0.0497,37.8277,0.018,52
112105084,357.737427,-56.827923,318.742003,-58.404928,0,0.1447,0.1538,0.0142,39.3247,0.010,90
112109284,116.367188,-15.558919,232.953053,4.470980,0,0.0000,0.0000,0.0000,nan,0.159,6
112131416,235.195312,-37.356377,336.459616,14.256446,0,0.2903,0.5504,0.5578,42.5121,0.337,90
112147113,307.792969,-30.691587,12.598719,-33.736663,0,1.1059,1.0228,0.1681,44.1608,0.062,95
112156585,113.906250,-30.865255,245.182892,-5.022651,0,0.0000,0.0000,0.0000,nan,0.481,6
112163086,212.343750,-12.482760,330.947722,46.106407,0,0.0000,0.0000,0.0000,nan,0.052,16
112215886,343.301880,-60.623394,325.544484,-50.997269,0,1.5555,1.6522,0.0840,45.4477,0.019,95
112220827,209.355469,-15.094787,325.678125,44.842966,0,0.3479,0.5721,0.5526,42.6137,0.081,90
112232649,11.432432,-55.682144,304.614188,-61.427460,0,0.0287,0.0345,0.0277,35.9032,0.012,90
112273036,184.394531,-30.345182,294.320440,31.959755,0,0.2332,0.2592,0.0183,40.5916,0.053,42
112288243,95.449219,0.596842,209.004488,-6.316959,0,0.0379,0.0707,0.0280,37.5175,0.583,90
112292777,51.503906,-24.624317,217.672322,-55.274676,0,0.0000,0.0000,0.0000,nan,0.017,6
112301542,201.445312,-29.827860,311.760860,32.454438,0,0.1483,0.1436,0.0201,39.1633,0.051,90
112354774,318.691406,0.895283,52.038357,-30.918559,0,0.0000,0.0000,0.0000,nan,0.088,65
112415474,57.857143,-60.245399,273.127839,-45.088676,0,0.1016,0.0799,0.0114,37.7987,0.021,62
112416509,120.761719,-7.782714,228.314957,12.081864,0,0.0000,0.0000,0.0000,nan,0.117,6
112424999,351.914062,-18.681826,52.194249,-68.978043,0,0.1358,0.1786,0.3656,39.6829,0.026,62
112475720,205.839844,-30.345182,316.030532,31.202511,0,0.4634,0.4571,0.0096,42.0281,0.049,90
112507491,59.414062,-6.129201,196.219413,-41.086628,0,0.3127,0.3524,0.5970,41.3613,0.089,90
112570177,31.816406,-40.620186,258.563863,-69.351869,0,0.4657,0.4545,0.0136,42.0134,0.011,90
112578952,132.539062,-20.902014,245.999536,14.418049,0,0.2263,0.2204,0.0067,40.1922,0.210,90
112697046,69.082031,-11.719760,208.194442,-35.247652,0,0.2039,2.9914,1.1624,47.0186,0.063,42
112725115,124.129211,-57.018551,271.700943,-11.932015,0,0.0567,0.0787,0.0227,37.7622,0.290,42
112748248,100.019531,-32.797169,241.812225,-16.502525,0,0.1400,0.1536,0.0124,39.3229,0.076,42
112774923,189.883179,-50.091457,300.974780,12.735044,0,0.6181,0.5554,0.0229,42.5359,0.121,42
112776534,53.437500,-0.746060,185.701481,-42.987948,0,0.0000,0.0000,0.0000,nan,0.116,16
112780149,248.730469,-18.524391,359.137057,19.183454,0,0.1179,0.0777,0.0180,37.7331,0.610,52
112786258,68.554688,-26.443335,225.597881,-40.705348,0,0.0000,0.0000,0.0000,nan,0.035,65
112829721,119.355469,0.298417,220.350075,14.778447,0,0.0000,0.0000,0.0000,nan,0.036,16
112833910,275.869568,-42.410164,351.747489,-13.153697,0,0.2973,0.3203,0.3273,41.1201,0.097,15
112834933,102.480469,-24.953020,235.280120,-11.402833,0,0.0000,0.0000,0.0000,nan,0.130,92
112835319,206.191406,-27.279613,317.262261,34.103820,0,0.1455,0.1403,0.0137,39.1073,0.053,42
112838400,253.562881,-59.109406,329.943394,-9.655112,0,0.2315,0.2251,0.5055,40.2445,0.113,90
112849455,239.062500,-14.940303,355.471286,28.527743,0,0.0749,2.3817,0.7768,46.4199,0.145,42
112849568,156.495529,-48.141209,279.384635,7.968242,0,0.0000,0.0000,0.0000,nan,0.205,92
112884876,341.644745,-47.357574,344.888674,-58.324474,0,0.1609,0.1915,0.0132,39.8512,0.007,90
112891507,286.171875,-13.708317,22.115075,-9.091838,0,0.0621,0.0831,0.0103,37.8877,0.286,52
112891886,53.789062,-4.929937,190.703338,-45.161589,0,0.1371,0.1229,0.0175,38.7965,0.055,42
112906435,291.621094,-17.582775,20.793716,-15.484518,0,0.1026,2.8681,1.1842,46.9085,0.118,15
112930469,40.605469,-22.024313,207.589345,-64.312540,0,0.1815,0.1205,0.0276,38.7502,0.029,90
112930693,24.785156,-24.953020,204.123279,-79.071166,0,0.1408,0.1279,0.0078,38.8886,0.010,52
112954927,69.082031,-18.839405,216.384444,-37.991319,0,0.2492,2.3801,0.9007,46.4182,0.030,67
112957822,192.128906,-32.089951,302.211510,30.777709,0,0.0000,0.0000,0.0000,nan,0.072,16
112969725,88.593750,-18.997131,224.253325,-20.842343,0,0.2889,0.4413,0.1189,41.9370,0.058,62
112989415,90.175781,-38.300922,244.641818,-25.846961,0,0.0000,0.0000,0.0000,nan,0.042,65
113044327,35.859375,-54.340912,277.472646,-58.002517,0,0.5171,0.5451,0.1692,42.4868,0.026,90
113074005,62.753906,-0.895283,192.836051,-35.477507,0,1.2451,1.3245,0.0988,44.8551,0.129,95
113123952,94.394531,-22.669609,230.049068,-17.255446,0,0.0987,0.0854,0.0102,37.9523,0.062,67
113195222,160.839844,-5.379379,254.512373,45.114557,0,0.2692,0.5743,0.1327,42.6236,0.040,90
113204830,26.542969,-41.810314,269.103520,-71.535356,0,0.8846,0.8690,0.0195,43.7238,0.012,88
113242006,64.511719,-13.554784,207.951783,-40.065949,0,0.3361,0.3177,1.1915,41.0993,0.042,90
113245040,84.014778,-52.222923,259.538842,-32.446447,0,0.0000,0.0000,0.0000,nan,0.036,65
113252850,308.671875,-28.801123,15.032731,-34.005037,0,0.0000,0.0000,0.0000,nan,0.044,65
113327878,299.928223,-51.062042,347.583817,-31.255336,0,0.3471,0.3594,0.0079,41.4114,0.036,90
113329667,9.162896,-48.727589,309.511100,-68.211342,0,0.0000,0.0000,0.0000,nan,0.010,65
113330500,188.062500,-44.993881,299.371991,17.745195,0,0.0549,0.0866,0.0199,37.9822,0.085,64
113331521,339.609375,-16.801838,44.536875,-57.598975,0,0.2582,0.3414,0.0351,41.2808,0.038,15
113349371,203.906250,-9.140394,320.902965,52.182803,0,0.6661,0.6511,0.0342,42.9548,0.035,15
113372213,47.109375,-14.015684,197.557252,-55.506316,0,0.3612,0.6037,0.2087,42.7551,0.056,90
113398212,111.796875,-2.836105,219.567990,6.634382,0,0.1988,0.4299,0.3793,41.8698,0.093,15
113401933,5.762195,-59.677784,309.523741,-57.085655,0,0.3179,0.5559,0.7955,42.5382,0.012,15
113402917,317.632965,-55.107937,341.884432,-41.634011,0,0.2736,0.5688,0.8089,42.5984,0.039,42
113405851,204.785156,-26.610098,315.974953,35.050572,0,0.1486,0.1890,0.0124,39.8189,0.057,62
113409097,300.405396,-55.682144,342.197823,-31.861863,0,0.0000,0.0000,0.0000,nan,0.057,53
113471087,219.023438,-28.801123,329.070045,28.705209,0,0.6641,0.6583,0.0542,42.9840,0.080,90
113497426,4.891304,-46.964977,318.379361,-69.195769,0,0.1349,2.6269,0.5681,46.6781,0.009,42
113522149,182.109375,-40.423901,294.140383,21.712650,0,0.0000,0.0000,0.0000,nan,0.081,16
113533602,169.804688,-28.801123,279.621655,29.862804,0,0.1436,0.1600,0.0201,39.4194,0.053,42
113605848,224.824219,-35.318771,330.421162,20.637865,0,0.0000,0.0000,0.0000,nan,0.092,65
113611054,333.235291,-61.755440,328.967759,-46.560392,0,0.1331,0.0809,0.0189,37.8256,0.034,42
113647260,37.455090,-59.109406,281.730988,-53.781063,0,0.1385,0.1855,0.5401,39.7745,0.028,67
113674353,317.460938,-5.829153,44.472816,-33.304631,0,1.1240,1.4242,0.3157,45.0500,0.079,95
113678572,320.227264,-53.187260,343.990694,-43.529214,0,0.0249,0.0638,0.0391,37.2843,0.021,64
113773376,86.132812,-7.331168,211.930953,-18.194013,0,0.0000,0.0000,0.0000,nan,0.709,65
113793755,40.957031,-17.270004,198.004795,-62.260788,0,0.0000,0.0000,0.0000,nan,0.019,65
113822339,187.207031,-1.193748,291.152533,61.159836,0,0.1905,2.3195,1.2544,46.3501,0.021,42
113829239,14.765625,-10.958863,129.626092,-73.731430,0,0.1543,0.1672,0.0162,39.5253,0.030,52
113831168,33.046875,-36.238361,245.956541,-70.611388,0,0.3634,2.8685,1.1762,46.9089,0.013,90
113851505,88.769531,-20.423615,225.733896,-21.233064,0,0.0668,0.0345,0.0152,35.9075,0.054,64
113904322,220.957031,-35.318771,327.445098,22.147086,0,0.0000,0.0000,0.0000,nan,0.089,65
113909820,225.527344,-18.524391,341.289270,34.438190,0,0.2245,0.2087,0.0180,40.0603,0.078,90
113914289,115.136719,-31.738394,246.460668,-4.526371,0,0.0000,0.0000,0.0000,nan,0.497,16
113941323,220.078125,-35.136116,326.838693,22.631275,0,0.0831,2.6868,1.1843,46.7373,0.079,62
113973531,173.671875,0.447628,265.131312,57.573898,0,0.3125,0.2686,0.1240,40.6794,0.017,90
113976590,322.031250,-19.313040,31.167927,-42.947720,0,0.2112,0.2105,0.0118,40.0806,0.035,42
114029053,62.226562,-6.729813,198.739608,-38.977242,0,0.0000,0.0000,0.0000,nan,0.091,16
114060180,261.096252,-55.299438,335.493646,-10.779327,0,0.3832,2.8169,0.8690,46.8613,0.142,90
114090538,329.765625,-40.817047,0.404481,-52.175919,0,0.1544,0.1376,0.0486,39.0622,0.013,90
114118396,298.949036,-61.001064,335.936663,-31.224402,0,0.0000,0.0000,0.0000,nan,0.046,65
114139223,187.530609,-44.003082,298.887678,18.701221,0,0.3551,0.3761,0.0452,41.5267,0.072,67
114152737,97.663757,-47.161343,255.617159,-22.902229,0,0.6591,0.6872,0.0277,43.0979,0.040,90
114163906,155.394089,-52.222923,280.993713,4.147587,0,0.0000,0.0000,0.0000,nan,0.568,53
114196389,197.954544,-53.187260,306.025336,9.562034,0,0.0000,0.0000,0.0000,nan,0.417,16
114237780,189.316406,-41.810314,300.104157,20.983607,0,0.0000,0.0000,0.0000,nan,0.101,65
114244753,15.996094,-14.169522,136.280096,-76.715014,0,0.6702,0.6575,0.0199,42.9809,0.017,88
114277177,233.964844,-33.510056,338.106150,17.902863,0,0.1237,0.1104,0.3377,38.5457,0.458,90
114301705,170.859375,-39.257931,284.891103,20.511190,0,0.1739,0.1799,0.0150,39.7010,0.090,62
114309134,275.449219,-39.838440,353.990908,-11.769612,0,0.0000,0.0000,0.0000,nan,0.069,65
114356991,309.199219,-39.450893,2.329376,-36.488046,0,0.1494,0.1646,0.0173,39.4872,0.037,42
114396332,75.661766,-52.029728,259.268756,-37.570578,0,0.7655,0.7068,0.0354,43.1725,0.010,90
114421739,43.769531,2.089372,173.416200,-48.284247,0,1.9766,1.9957,0.0460,45.9515,0.082,88
114431218,291.342865,-57.589870,339.474090,-27.085962,0,0.2646,0.2711,0.0201,40.7024,0.058,90
114459003,302.225800,-61.378410,335.452721,-32.795063,0,0.3420,0.3546,0.0657,41.3769,0.036,90
114467134,46.406250,-14.940303,198.467086,-56.535821,0,0.0590,2.4600,1.1842,46.5053,0.043,64
114478854,219.726562,-4.031936,346.839273,49.454859,0,0.6794,0.6107,0.0357,42.7856,0.093,90
114486201,234.483475,-44.597992,331.529123,8.833102,0,0.0000,0.0000,0.0000,nan,0.268,6
114499870,72.771431,-57.589870,266.523662,-38.615966,0,0.0000,0.0000,0.0000,nan,0.009,6
114510562,46.582031,-32.442867,231.498926,-60.379752,0,0.3490,0.3890,0.3552,41.6128,0.009,90
114527919,200.390625,-8.536388,315.546792,53.595897,0,0.0000,0.0000,0.0000,nan,0.037,16
114633360,340.664062,-3.433834,64.895687,-51.178167,0,0.7945,0.8100,0.0175,43.5358,0.040,88
114680258,154.863281,-15.094787,257.167081,33.946005,0,0.0000,0.0000,0.0000,nan,0.076,16
114685474,157.500000,-1.940072,247.719157,45.232104,0,0.2326,0.1030,1.0744,38.3847,0.041,90
114688142,115.664062,-26.110529,241.785069,-1.350296,0,0.0000,0.0000,0.0000,nan,0.731,16
114691793,181.054688,-23.480536,289.132982,38.122701,0,0.1226,0.5292,0.4896,42.4093,0.057,42
114713298,13.897059,-52.029728,301.416412,-65.086310,0,0.2894,0.5384,0.2538,42.4545,0.011,15
114745481,10.324675,-46.768478,308.077225,-70.258349,0,0.3777,0.4757,0.0391,42.1315,0.007,15
114805967,159.785156,-12.941632,259.999860,38.661076,0,0.3862,0.3961,0.3963,41.6595,0.039,90
114809828,6.503906,-31.738394,351.614450,-82.799137,0,0.5194,0.5312,0.0101,42.4194,0.013,42
114840348,63.632812,-35.869247,237.562128,-46.324482,0,0.5995,0.6043,0.0584,42.7577,0.012,90
114843627,317.460938,2.238686,52.570730,-29.156398,0,0.1330,2.7576,0.5828,46.8055,0.104,42
114933870,264.322418,-50.091457,341.034760,-9.685801,0,0.2476,0.2462,0.0135,40.4640,0.130,15
114945034,30.234375,-2.238686,159.648854,-60.059322,0,0.3185,1.0916,0.3942,44.3355,0.022,90
114948753,139.042969,-9.896853,240.672258,26.055008,0,0.9557,0.9334,0.0328,43.9154,0.042,15
114975586,292.500000,-29.142223,9.864088,-20.623810,0,0.7602,0.7426,0.0228,43.3040,0.111,42
114997468,77.167969,-21.381943,222.430628,-31.703263,0,0.2809,0.2913,0.0080,40.8822,0.030,90
115007508,87.539062,-24.788561,229.696498,-23.870076,0,0.0000,0.0000,0.0000,nan,0.024,65
115038377,79.974091,-54.148899,261.785294,-34.910901,0,0.3691,0.3785,0.0092,41.5430,0.022,90
115101113,149.062500,-0.149208,238.521428,39.881422,0,0.0000,0.0000,0.0000,nan,0.031,16
115136821,173.320312,-5.829153,270.213073,52.007243,0,0.0000,0.0000,0.0000,nan,0.027,16
115156765,86.314651,-46.571846,253.141835,-30.356363,0,0.0000,0.0000,0.0000,nan,0.052,16
115177326,50.273438,-21.863451,212.454846,-55.674831,0,2.5637,2.5026,0.0665,46.5505,0.018,88
115190109,8.789062,-23.480536,76.793068,-84.819410,0,0.7541,0.7543,0.0337,43.3457,0.015,88
115209058,158.554688,-41.212543,276.943537,14.632859,0,0.2457,0.5430,0.2846,42.4767,0.092,62
115213621,101.777344,-16.334824,227.090592,-8.301090,0,0.0000,0.0000,0.0000,nan,0.543,16
115230721,176.484375,-34.772018,287.975964,26.190264,0,0.0000,0.0000,0.0000,nan,0.074,65
115240829,24.960938,-12.177298,162.489509,-71.229421,0,0.2879,0.2780,0.0219,40.7654,0.018,15
115304173,338.378906,-30.691587,17.866739,-59.724708,0,0.1040,0.0848,0.0175,37.9352,0.013,62
115307554,122.167969,-32.442867,250.138255,0.213889,0,0.0000,0.0000,0.0000,nan,0.975,16
115319335,206.894531,-10.806923,324.540471,49.694804,0,0.3203,0.3756,0.0886,41.5235,0.059,90
115319675,88.945312,-27.111860,232.551695,-23.472112,0,0.1791,0.2032,0.0138,39.9947,0.021,67
115381923,24.082031,-3.284369,149.093473,-63.852231,0,0.1233,0.0716,0.0194,37.5473,0.026,64
115402304,123.082191,-49.117878,264.574001,-8.244443,0,0.0000,0.0000,0.0000,nan,0.286,16
115483018,14.289100,-50.674160,300.665941,-66.428925,0,0.4023,0.4626,0.0930,42.0593,0.011,90
115508066,324.960480,-42.410164,358.573094,-48.424615,0,0.1556,0.1655,0.0228,39.4998,0.017,15
115531862,101.601562,-22.831406,232.972297,-11.241122,0,0.0000,0.0000,0.0000,nan,0.113,6
115535088,77.343750,-27.447618,229.345668,-33.394135,0,0.0000,0.0000,0.0000,nan,0.016,65
115557395,74.640717,-59.109406,268.220722,-37.398279,0,0.1297,0.0831,0.0301,37.8872,0.019,90
115557873,17.578125,-15.249383,144.157119,-77.336581,0,0.0000,0.0000,0.0000,nan,0.025,65
115609783,73.828125,-40.817047,244.980844,-38.675919,0,0.0000,0.0000,0.0000,nan,0.017,65
115624137,129.642853,-50.868160,268.441220,-5.773859,0,0.0000,0.0000,0.0000,nan,0.804,16
115634018,23.906250,-1.342993,147.115960,-62.121939,0,0.2192,0.2040,1.1327,40.0041,0.030,90
115642511,55.195312,-18.367102,209.399367,-50.179619,0,0.2417,0.2690,0.0189,40.6838,0.057,15
115647298,63.984375,-10.048350,203.560518,-39.018417,0,0.0000,0.0000,0.0000,nan,0.080,16
115649960,151.699219,-3.284369,243.861719,40.002580,0,0.1760,0.1700,0.0091,39.5639,0.029,67
115713701,343.828125,-20.264481,41.151680,-62.614441,0,0.0307,0.0592,0.0151,37.1144,0.029,64
115744973,217.792969,-13.554784,336.802510,42.663310,0,0.2761,0.2323,0.0238,40.3219,0.069,52
115766960,7.558594,-34.228867,334.314290,-81.565279,0,0.1675,0.2191,0.4220,40.1785,0.010,90
115771765,1.933594,-16.334824,77.527234,-75.200875,0,0.4286,0.2139,1.2412,40.1197,0.021,15
115808712,323.085938,1.641510,55.670613,-34.157215,0,0.5574,0.5495,0.0100,42.5081,0.041,15
115827173,170.850616,-44.796005,286.926336,15.322399,0,0.0000,0.0000,0.0000,nan,0.079,16
115839540,225.703125,-28.801123,334.800235,25.820372,0,0.1411,0.1367,0.0117,39.0464,0.115,42
115849232,300.761719,-29.313198,12.233612,-27.502621,0,0.1311,0.1382,0.0152,39.0716,0.073,62
115870014,78.925781,-7.481631,208.670631,-24.667319,0,0.0000,0.0000,0.0000,nan,0.117,16
115870585,97.433037,-48.141209,256.598360,-23.314345,0,0.0000,0.0000,0.0000,nan,0.046,65
