"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECDE","CPI","TOT","AGRWTH","M","2007-03",2.646476,
"OECDE","CPI","TOT","AGRWTH","M","2007-04",2.624863,
"OECDE","CPI","TOT","AGRWTH","M","2007-05",2.449981,
"OECDE","CPI","TOT","AGRWTH","M","2007-06",2.431732,
"OECDE","CPI","TOT","AGRWTH","M","2007-07",2.223282,
"OECDE","CPI","TOT","AGRWTH","M","2007-08",2.199263,
"OECDE","CPI","TOT","AGRWTH","M","2007-09",2.448984,
"OECDE","CPI","TOT","AGRWTH","M","2007-10",2.870688,
"OECDE","CPI","TOT","AGRWTH","M","2007-11",3.310157,
"OECDE","CPI","TOT","AGRWTH","M","2007-12",3.392195,
"OECDE","CPI","TOT","AGRWTH","M","2008-01",3.521376,
"OECDE","CPI","TOT","AGRWTH","M","2008-02",3.647015,
"OECDE","CPI","TOT","AGRWTH","M","2008-03",3.808094,
"OECDE","CPI","TOT","AGRWTH","M","2008-04",3.695382,
"OECDE","CPI","TOT","AGRWTH","M","2008-05",4.131495,
"OECDE","CPI","TOT","AGRWTH","M","2008-06",4.369447,
"OECDE","CPI","TOT","AGRWTH","M","2008-07",4.640731,
"OECDE","CPI","TOT","AGRWTH","M","2008-08",4.511339,
"OECDE","CPI","TOT","AGRWTH","M","2008-09",4.357109,
"OECDE","CPI","TOT","AGRWTH","M","2008-10",3.958396,
"OECDE","CPI","TOT","AGRWTH","M","2008-11",3.04011,
"OECDE","CPI","TOT","AGRWTH","M","2008-12",2.441109,
"OECDE","CPI","TOT","AGRWTH","M","2009-01",2.103553,
"OECDE","CPI","TOT","AGRWTH","M","2009-02",2.036714,
"OECDE","CPI","TOT","AGRWTH","M","2009-03",1.594724,
"OECDE","CPI","TOT","AGRWTH","M","2009-04",1.391369,
"OECDE","CPI","TOT","AGRWTH","M","2009-05",0.9275241,
"OECDE","CPI","TOT","AGRWTH","M","2009-06",0.7750902,
"OECDE","CPI","TOT","AGRWTH","M","2009-07",0.4115847,
"OECDE","CPI","TOT","AGRWTH","M","2009-08",0.6324519,
"OECDE","CPI","TOT","AGRWTH","M","2009-09",0.422356,
"OECDE","CPI","TOT","AGRWTH","M","2009-10",0.5589747,
"OECDE","CPI","TOT","AGRWTH","M","2009-11",1.053171,
"OECDE","CPI","TOT","AGRWTH","M","2009-12",1.531965,
"OECDE","CPI","TOT","AGRWTH","M","2010-01",1.797587,
"OECDE","CPI","TOT","AGRWTH","M","2010-02",1.784324,
"OECDE","CPI","TOT","AGRWTH","M","2010-03",2.13345,
"OECDE","CPI","TOT","AGRWTH","M","2010-04",2.300547,
"OECDE","CPI","TOT","AGRWTH","M","2010-05",2.202931,
"OECDE","CPI","TOT","AGRWTH","M","2010-06",2.014176,
"OECDE","CPI","TOT","AGRWTH","M","2010-07",2.138133,
"OECDE","CPI","TOT","AGRWTH","M","2010-08",2.107621,
"OECDE","CPI","TOT","AGRWTH","M","2010-09",2.310932,
"OECDE","CPI","TOT","AGRWTH","M","2010-10",2.393858,
"OECDE","CPI","TOT","AGRWTH","M","2010-11",2.343474,
"OECDE","CPI","TOT","AGRWTH","M","2010-12",2.542471,
"OECDE","CPI","TOT","AGRWTH","M","2011-01",2.654684,
"OECDE","CPI","TOT","AGRWTH","M","2011-02",2.742161,
"OECDE","CPI","TOT","AGRWTH","M","2011-03",2.858216,
"OECDE","CPI","TOT","AGRWTH","M","2011-04",2.927292,
"OECDE","CPI","TOT","AGRWTH","M","2011-05",3.122569,
"OECDE","CPI","TOT","AGRWTH","M","2011-06",3.013279,
"OECDE","CPI","TOT","AGRWTH","M","2011-07",3.011327,
"OECDE","CPI","TOT","AGRWTH","M","2011-08",3.059671,
"OECDE","CPI","TOT","AGRWTH","M","2011-09",3.237559,
"OECDE","CPI","TOT","AGRWTH","M","2011-10",3.354793,
"OECDE","CPI","TOT","AGRWTH","M","2011-11",3.493239,
"OECDE","CPI","TOT","AGRWTH","M","2011-12",3.273331,
"OECDE","CPI","TOT","AGRWTH","M","2012-01",3.187621,
"OECDE","CPI","TOT","AGRWTH","M","2012-02",3.216863,
"OECDE","CPI","TOT","AGRWTH","M","2012-03",3.125655,
"OECDE","CPI","TOT","AGRWTH","M","2012-04",3.065654,
"OECDE","CPI","TOT","AGRWTH","M","2012-05",2.736514,
"OECDE","CPI","TOT","AGRWTH","M","2012-06",2.693589,
"OECDE","CPI","TOT","AGRWTH","M","2012-07",2.757756,
"OECDE","CPI","TOT","AGRWTH","M","2012-08",2.894658,
"OECDE","CPI","TOT","AGRWTH","M","2012-09",2.876317,
"OECDE","CPI","TOT","AGRWTH","M","2012-10",2.783073,
"OECDE","CPI","TOT","AGRWTH","M","2012-11",2.4534,
"OECDE","CPI","TOT","AGRWTH","M","2012-12",2.398268,
"OECDE","CPI","TOT","AGRWTH","M","2013-01",2.246077,
"OECDE","CPI","TOT","AGRWTH","M","2013-02",2.101724,
"OECDE","CPI","TOT","AGRWTH","M","2013-03",1.999916,
"OECDE","CPI","TOT","AGRWTH","M","2013-04",1.583577,
"OECDE","CPI","TOT","AGRWTH","M","2013-05",1.769543,
"OECDE","CPI","TOT","AGRWTH","M","2013-06",2.051279,
"OECDE","CPI","TOT","AGRWTH","M","2013-07",2.139767,
"OECDE","CPI","TOT","AGRWTH","M","2013-08",1.909824,
"OECDE","CPI","TOT","AGRWTH","M","2013-09",1.713189,
"OECDE","CPI","TOT","AGRWTH","M","2013-10",1.437816,
"OECDE","CPI","TOT","AGRWTH","M","2013-11",1.419958,
"OECDE","CPI","TOT","AGRWTH","M","2013-12",1.50127,
"OECDE","CPI","TOT","AGRWTH","M","2014-01",1.450598,
"OECDE","CPI","TOT","AGRWTH","M","2014-02",1.394248,
"OECDE","CPI","TOT","AGRWTH","M","2014-03",1.297509,
"OECDE","CPI","TOT","AGRWTH","M","2014-04",1.522479,
"OECDE","CPI","TOT","AGRWTH","M","2014-05",1.371403,
"OECDE","CPI","TOT","AGRWTH","M","2014-06",1.38754,
"OECDE","CPI","TOT","AGRWTH","M","2014-07",1.265704,
"OECDE","CPI","TOT","AGRWTH","M","2014-08",1.22814,
"OECDE","CPI","TOT","AGRWTH","M","2014-09",1.115001,
"OECDE","CPI","TOT","AGRWTH","M","2014-10",1.172501,
"OECDE","CPI","TOT","AGRWTH","M","2014-11",1.08997,
"OECDE","CPI","TOT","AGRWTH","M","2014-12",0.6778007,
"OECDE","CPI","TOT","AGRWTH","M","2015-01",0.2673486,
"OECDE","CPI","TOT","AGRWTH","M","2015-02",0.43053,
"OECDE","CPI","TOT","AGRWTH","M","2015-03",0.5588409,
"OECDE","CPI","TOT","AGRWTH","M","2015-04",0.770858,
"OECDE","CPI","TOT","AGRWTH","M","2015-05",1.017288,
"OECDE","CPI","TOT","AGRWTH","M","2015-06",0.8850279,
"OECDE","CPI","TOT","AGRWTH","M","2015-07",0.8236551,
"OECDE","CPI","TOT","AGRWTH","M","2015-08",0.7978755,
"OECDE","CPI","TOT","AGRWTH","M","2015-09",0.7307077,
"OECDE","CPI","TOT","AGRWTH","M","2015-10",0.8134391,
"OECDE","CPI","TOT","AGRWTH","M","2015-11",0.7918718,
"OECDE","CPI","TOT","AGRWTH","M","2015-12",0.93076,
"OECDE","CPI","TOT","AGRWTH","M","2016-01",1.11377,
"OECDE","CPI","TOT","AGRWTH","M","2016-02",0.7809656,
"OECDE","CPI","TOT","AGRWTH","M","2016-03",0.738516,
"OECDE","CPI","TOT","AGRWTH","M","2016-04",0.5271999,
"OECDE","CPI","TOT","AGRWTH","M","2016-05",0.6276526,
"OECDE","CPI","TOT","AGRWTH","M","2016-06",0.8322218,
"OECDE","CPI","TOT","AGRWTH","M","2016-07",1.013356,
"OECDE","CPI","TOT","AGRWTH","M","2016-08",0.9942398,
"OECDE","CPI","TOT","AGRWTH","M","2016-09",1.0991,
"OECDE","CPI","TOT","AGRWTH","M","2016-10",1.200693,
"OECDE","CPI","TOT","AGRWTH","M","2016-11",1.293247,
"OECDE","CPI","TOT","AGRWTH","M","2016-12",1.844171,
"OECDE","CPI","TOT","AGRWTH","M","2017-01",2.331307,
"OECDE","CPI","TOT","AGRWTH","M","2017-02",2.647987,
"OECDE","CPI","TOT","AGRWTH","M","2017-03",2.504791,
"OECDE","CPI","TOT","AGRWTH","M","2017-04",2.750372,
"OECDE","CPI","TOT","AGRWTH","M","2017-05",2.453737,
"OECDE","CPI","TOT","AGRWTH","M","2017-06",2.265765,
"OECDE","CPI","TOT","AGRWTH","M","2017-07",2.229364,
"OECDE","CPI","TOT","AGRWTH","M","2017-08",2.437695,
"OECDE","CPI","TOT","AGRWTH","M","2017-09",2.558661,
"OECDE","CPI","TOT","AGRWTH","M","2017-10",2.500074,
"OECDE","CPI","TOT","AGRWTH","M","2017-11",2.719724,
"OECDE","CPI","TOT","AGRWTH","M","2017-12",2.479847,
"OECDE","CPI","TOT","AGRWTH","M","2018-01",2.27599,
"OECDE","CPI","TOT","AGRWTH","M","2018-02",2.104041,
"OECDE","CPI","TOT","AGRWTH","M","2018-03",2.245695,
"OECDE","CPI","TOT","AGRWTH","M","2018-04",2.233859,
"OECDE","CPI","TOT","AGRWTH","M","2018-05",2.769335,
"OECDE","CPI","TOT","AGRWTH","M","2018-06",3.119013,
"OECDE","CPI","TOT","AGRWTH","M","2018-07",3.230843,
"OECDE","CPI","TOT","AGRWTH","M","2018-08",3.429532,
"OECDE","CPI","TOT","AGRWTH","M","2018-09",3.965173,
"OECDE","CPI","TOT","AGRWTH","M","2018-10",4.173517,
"OECDE","CPI","TOT","AGRWTH","M","2018-11",3.649971,
"OECDE","CPI","TOT","AGRWTH","M","2018-12",3.247238,
"OECDE","CPI","TOT","AGRWTH","M","2019-01",3.073805,
"OECDE","CPI","TOT","AGRWTH","M","2019-02",3.125664,
"OECDE","CPI","TOT","AGRWTH","M","2019-03",3.148394,
"OECDE","CPI","TOT","AGRWTH","M","2019-04",3.380627,
"OECDE","CPI","TOT","AGRWTH","M","2019-05",3.013704,
"OECDE","CPI","TOT","AGRWTH","M","2019-06",2.761854,
"G-7","CPI","TOT","AGRWTH","M","2003-02",2.304271,
"G-7","CPI","TOT","AGRWTH","M","2003-03",2.324363,
"G-7","CPI","TOT","AGRWTH","M","2003-04",1.796876,
"G-7","CPI","TOT","AGRWTH","M","2003-05",1.621406,
"G-7","CPI","TOT","AGRWTH","M","2003-06",1.652985,
"G-7","CPI","TOT","AGRWTH","M","2003-07",1.671016,
"G-7","CPI","TOT","AGRWTH","M","2003-08",1.697299,
"G-7","CPI","TOT","AGRWTH","M","2003-09",1.806052,
"G-7","CPI","TOT","AGRWTH","M","2003-10",1.664618,
"G-7","CPI","TOT","AGRWTH","M","2003-11",1.466337,
"G-7","CPI","TOT","AGRWTH","M","2003-12",1.540059,
"G-7","CPI","TOT","AGRWTH","M","2004-01",1.529771,
"G-7","CPI","TOT","AGRWTH","M","2004-02",1.376946,
"G-7","CPI","TOT","AGRWTH","M","2004-03",1.392628,
"G-7","CPI","TOT","AGRWTH","M","2004-04",1.759462,
"G-7","CPI","TOT","AGRWTH","M","2004-05",2.288921,
"G-7","CPI","TOT","AGRWTH","M","2004-06",2.44497,
"G-7","CPI","TOT","AGRWTH","M","2004-07",2.258353,
"G-7","CPI","TOT","AGRWTH","M","2004-08",2.056972,
"G-7","CPI","TOT","AGRWTH","M","2004-09",1.961717,
"G-7","CPI","TOT","AGRWTH","M","2004-10",2.410692,
"G-7","CPI","TOT","AGRWTH","M","2004-11",2.635043,
"G-7","CPI","TOT","AGRWTH","M","2004-12",2.449802,
"G-7","CPI","TOT","AGRWTH","M","2005-01",2.172139,
"G-7","CPI","TOT","AGRWTH","M","2005-02",2.198925,
"G-7","CPI","TOT","AGRWTH","M","2005-03",2.340434,
"G-7","CPI","TOT","AGRWTH","M","2005-04",2.490658,
"G-7","CPI","TOT","AGRWTH","M","2005-05",2.066669,
"G-7","CPI","TOT","AGRWTH","M","2005-06",1.851118,
"G-7","CPI","TOT","AGRWTH","M","2005-07",2.30164,
"G-7","CPI","TOT","AGRWTH","M","2005-08",2.582839,
"G-7","CPI","TOT","AGRWTH","M","2005-09",3.242098,
"G-7","CPI","TOT","AGRWTH","M","2005-10",2.958366,
"G-7","CPI","TOT","AGRWTH","M","2005-11",2.383619,
"G-7","CPI","TOT","AGRWTH","M","2005-12",2.392752,
"G-7","CPI","TOT","AGRWTH","M","2006-01",2.855856,
"G-7","CPI","TOT","AGRWTH","M","2006-02",2.603621,
"G-7","CPI","TOT","AGRWTH","M","2006-03",2.386352,
"G-7","CPI","TOT","AGRWTH","M","2006-04",2.605094,
"G-7","CPI","TOT","AGRWTH","M","2006-05",2.991834,
"G-7","CPI","TOT","AGRWTH","M","2006-06",3.138283,
"G-7","CPI","TOT","AGRWTH","M","2006-07",2.997425,
"G-7","CPI","TOT","AGRWTH","M","2006-08",2.868856,
"G-7","CPI","TOT","AGRWTH","M","2006-09",1.729102,
"G-7","CPI","TOT","AGRWTH","M","2006-10",1.266462,
"G-7","CPI","TOT","AGRWTH","M","2006-11",1.699949,
"G-7","CPI","TOT","AGRWTH","M","2006-12",2.035814,
"G-7","CPI","TOT","AGRWTH","M","2007-01",1.708925,
"G-7","CPI","TOT","AGRWTH","M","2007-02",1.902971,
"G-7","CPI","TOT","AGRWTH","M","2007-03",2.166872,
"G-7","CPI","TOT","AGRWTH","M","2007-04",2.058495,
"G-7","CPI","TOT","AGRWTH","M","2007-05",2.091915,
"G-7","CPI","TOT","AGRWTH","M","2007-06",2.062042,
"G-7","CPI","TOT","AGRWTH","M","2007-07",1.870052,
"G-7","CPI","TOT","AGRWTH","M","2007-08",1.627641,
"G-7","CPI","TOT","AGRWTH","M","2007-09",2.159066,
"G-7","CPI","TOT","AGRWTH","M","2007-10",2.728637,
"G-7","CPI","TOT","AGRWTH","M","2007-11",3.295213,
"G-7","CPI","TOT","AGRWTH","M","2007-12",3.19137,
"G-7","CPI","TOT","AGRWTH","M","2008-01",3.315111,
"G-7","CPI","TOT","AGRWTH","M","2008-02",3.216338,
"G-7","CPI","TOT","AGRWTH","M","2008-03",3.262643,
"G-7","CPI","TOT","AGRWTH","M","2008-04",3.163461,
"G-7","CPI","TOT","AGRWTH","M","2008-05",3.493959,
"G-7","CPI","TOT","AGRWTH","M","2008-06",4.145584,
"G-7","CPI","TOT","AGRWTH","M","2008-07",4.576796,
"G-7","CPI","TOT","AGRWTH","M","2008-08",4.396299,
"G-7","CPI","TOT","AGRWTH","M","2008-09",4.122654,
"G-7","CPI","TOT","AGRWTH","M","2008-10",3.214234,
"G-7","CPI","TOT","AGRWTH","M","2008-11",1.459637,
"G-7","CPI","TOT","AGRWTH","M","2008-12",0.6750212,
"G-7","CPI","TOT","AGRWTH","M","2009-01",0.5047173,
"G-7","CPI","TOT","AGRWTH","M","2009-02",0.6541777,
"G-7","CPI","TOT","AGRWTH","M","2009-03",0.1343009,
"G-7","CPI","TOT","AGRWTH","M","2009-04",-0.09874414,
"G-7","CPI","TOT","AGRWTH","M","2009-05",-0.6509411,
"G-7","CPI","TOT","AGRWTH","M","2009-06",-0.8749582,
"G-7","CPI","TOT","AGRWTH","M","2009-07",-1.442289,
"G-7","CPI","TOT","AGRWTH","M","2009-08",-1.024461,
"G-7","CPI","TOT","AGRWTH","M","2009-09",-0.9762863,
"G-7","CPI","TOT","AGRWTH","M","2009-10",-0.3108928,
"G-7","CPI","TOT","AGRWTH","M","2009-11",1.017586,
"G-7","CPI","TOT","AGRWTH","M","2009-12",1.669529,
"G-7","CPI","TOT","AGRWTH","M","2010-01",1.783927,
"G-7","CPI","TOT","AGRWTH","M","2010-02",1.499099,
"G-7","CPI","TOT","AGRWTH","M","2010-03",1.693789,
"G-7","CPI","TOT","AGRWTH","M","2010-04",1.706849,
"G-7","CPI","TOT","AGRWTH","M","2010-05",1.554477,
"G-7","CPI","TOT","AGRWTH","M","2010-06",0.9558535,
"G-7","CPI","TOT","AGRWTH","M","2010-07",1.10541,
"G-7","CPI","TOT","AGRWTH","M","2010-08",1.003791,
"G-7","CPI","TOT","AGRWTH","M","2010-09",1.062473,
"G-7","CPI","TOT","AGRWTH","M","2010-10",1.215553,
"G-7","CPI","TOT","AGRWTH","M","2010-11",1.192344,
"G-7","CPI","TOT","AGRWTH","M","2010-12",1.442132,
"G-7","CPI","TOT","AGRWTH","M","2011-01",1.55802,
"G-7","CPI","TOT","AGRWTH","M","2011-02",1.859114,
"G-7","CPI","TOT","AGRWTH","M","2011-03",2.242288,
"G-7","CPI","TOT","AGRWTH","M","2011-04",2.536348,
"G-7","CPI","TOT","AGRWTH","M","2011-05",2.77896,
"G-7","CPI","TOT","AGRWTH","M","2011-06",2.776896,
"G-7","CPI","TOT","AGRWTH","M","2011-07",2.869216,
"G-7","CPI","TOT","AGRWTH","M","2011-08",2.982398,
"G-7","CPI","TOT","AGRWTH","M","2011-09",3.099732,
"G-7","CPI","TOT","AGRWTH","M","2011-10",2.882071,
"G-7","CPI","TOT","AGRWTH","M","2011-11",2.775654,
"G-7","CPI","TOT","AGRWTH","M","2011-12",2.477269,
"G-7","CPI","TOT","AGRWTH","M","2012-01",2.467813,
"G-7","CPI","TOT","AGRWTH","M","2012-02",2.480428,
"G-7","CPI","TOT","AGRWTH","M","2012-03",2.35755,
"G-7","CPI","TOT","AGRWTH","M","2012-04",2.106638,
"G-7","CPI","TOT","AGRWTH","M","2012-05",1.694961,
"G-7","CPI","TOT","AGRWTH","M","2012-06",1.583786,
"G-7","CPI","TOT","AGRWTH","M","2012-07",1.40792,
"G-7","CPI","TOT","AGRWTH","M","2012-08",1.61638,
"G-7","CPI","TOT","AGRWTH","M","2012-09",1.745255,
"G-7","CPI","TOT","AGRWTH","M","2012-10",1.813642,
"G-7","CPI","TOT","AGRWTH","M","2012-11",1.579188,
"G-7","CPI","TOT","AGRWTH","M","2012-12",1.543179,
"G-7","CPI","TOT","AGRWTH","M","2013-01",1.386823,
"G-7","CPI","TOT","AGRWTH","M","2013-02",1.535511,
"G-7","CPI","TOT","AGRWTH","M","2013-03",1.199078,
"G-7","CPI","TOT","AGRWTH","M","2013-04",0.8822985,
"G-7","CPI","TOT","AGRWTH","M","2013-05",1.167969,
"G-7","CPI","TOT","AGRWTH","M","2013-06",1.512122,
"G-7","CPI","TOT","AGRWTH","M","2013-07",1.707175,
"G-7","CPI","TOT","AGRWTH","M","2013-08",1.418063,
"G-7","CPI","TOT","AGRWTH","M","2013-09",1.237891,
"G-7","CPI","TOT","AGRWTH","M","2013-10",1.042268,
"G-7","CPI","TOT","AGRWTH","M","2013-11",1.25028,
"G-7","CPI","TOT","AGRWTH","M","2013-12",1.436331,
"G-7","CPI","TOT","AGRWTH","M","2014-01",1.420003,
"G-7","CPI","TOT","AGRWTH","M","2014-02",1.172798,
"G-7","CPI","TOT","AGRWTH","M","2014-03",1.362358,
"G-7","CPI","TOT","AGRWTH","M","2014-04",1.909996,
"G-7","CPI","TOT","AGRWTH","M","2014-05",1.989234,
"G-7","CPI","TOT","AGRWTH","M","2014-06",1.96901,
"G-7","CPI","TOT","AGRWTH","M","2014-07",1.857618,
"G-7","CPI","TOT","AGRWTH","M","2014-08",1.650319,
"G-7","CPI","TOT","AGRWTH","M","2014-09",1.596085,
"G-7","CPI","TOT","AGRWTH","M","2014-10",1.577517,
"G-7","CPI","TOT","AGRWTH","M","2014-11",1.273427,
"G-7","CPI","TOT","AGRWTH","M","2014-12",0.8554031,
"G-7","CPI","TOT","AGRWTH","M","2015-01",0.2690457,
"G-7","CPI","TOT","AGRWTH","M","2015-02",0.3317738,
"G-7","CPI","TOT","AGRWTH","M","2015-03",0.3383314,
"G-7","CPI","TOT","AGRWTH","M","2015-04",0.1183942,
"G-7","CPI","TOT","AGRWTH","M","2015-05",0.2486516,
"G-7","CPI","TOT","AGRWTH","M","2015-06",0.2986181,
"G-7","CPI","TOT","AGRWTH","M","2015-07",0.3014349,
"G-7","CPI","TOT","AGRWTH","M","2015-08",0.3053214,
"G-7","CPI","TOT","AGRWTH","M","2015-09",0.1080025,
"G-7","CPI","TOT","AGRWTH","M","2015-10",0.2806091,
"G-7","CPI","TOT","AGRWTH","M","2015-11",0.4273404,
"G-7","CPI","TOT","AGRWTH","M","2015-12",0.5468214,
"G-7","CPI","TOT","AGRWTH","M","2016-01",0.9524682,
"G-7","CPI","TOT","AGRWTH","M","2016-02",0.6665529,
"G-7","CPI","TOT","AGRWTH","M","2016-03",0.5869982,
"G-7","CPI","TOT","AGRWTH","M","2016-04",0.6549024,
"G-7","CPI","TOT","AGRWTH","M","2016-05",0.6278828,
"G-7","CPI","TOT","AGRWTH","M","2016-06",0.6622416,
"G-7","CPI","TOT","AGRWTH","M","2016-07",0.5689803,
"G-7","CPI","TOT","AGRWTH","M","2016-08",0.6851729,
"G-7","CPI","TOT","AGRWTH","M","2016-09",0.9836485,
"G-7","CPI","TOT","AGRWTH","M","2016-10",1.173492,
"G-7","CPI","TOT","AGRWTH","M","2016-11",1.271652,
"G-7","CPI","TOT","AGRWTH","M","2016-12",1.580593,
"G-7","CPI","TOT","AGRWTH","M","2017-01",1.961296,
"G-7","CPI","TOT","AGRWTH","M","2017-02",2.135054,
"G-7","CPI","TOT","AGRWTH","M","2017-03",1.85584,
"G-7","CPI","TOT","AGRWTH","M","2017-04",1.858559,
"G-7","CPI","TOT","AGRWTH","M","2017-05",1.575182,
"G-7","CPI","TOT","AGRWTH","M","2017-06",1.401215,
"G-7","CPI","TOT","AGRWTH","M","2017-07",1.489316,
"G-7","CPI","TOT","AGRWTH","M","2017-08",1.677929,
"G-7","CPI","TOT","AGRWTH","M","2017-09",1.869153,
"G-7","CPI","TOT","AGRWTH","M","2017-10",1.654682,
"G-7","CPI","TOT","AGRWTH","M","2017-11",1.844798,
"G-7","CPI","TOT","AGRWTH","M","2017-12",1.833106,
"G-7","CPI","TOT","AGRWTH","M","2018-01",1.831406,
"G-7","CPI","TOT","AGRWTH","M","2018-02",1.87981,
"G-7","CPI","TOT","AGRWTH","M","2018-03",1.990368,
"G-7","CPI","TOT","AGRWTH","M","2018-04",1.947372,
"G-7","CPI","TOT","AGRWTH","M","2018-05",2.267025,
"G-7","CPI","TOT","AGRWTH","M","2018-06",2.327546,
"G-7","CPI","TOT","AGRWTH","M","2018-07",2.443551,
"G-7","CPI","TOT","AGRWTH","M","2018-08",2.352666,
"G-7","CPI","TOT","AGRWTH","M","2018-09",2.058696,
"G-7","CPI","TOT","AGRWTH","M","2018-10",2.275807,
"G-7","CPI","TOT","AGRWTH","M","2018-11",1.938274,
"G-7","CPI","TOT","AGRWTH","M","2018-12",1.631714,
"G-7","CPI","TOT","AGRWTH","M","2019-01",1.333963,
"G-7","CPI","TOT","AGRWTH","M","2019-02",1.337333,
"G-7","CPI","TOT","AGRWTH","M","2019-03",1.548005,
"G-7","CPI","TOT","AGRWTH","M","2019-04",1.773499,
"G-7","CPI","TOT","AGRWTH","M","2019-05",1.562337,
"G-7","CPI","TOT","AGRWTH","M","2019-06",1.482007,
"COL","CPI","TOT","AGRWTH","M","2003-02",7.236012,
"COL","CPI","TOT","AGRWTH","M","2003-03",7.603927,
"COL","CPI","TOT","AGRWTH","M","2003-04",7.845167,
"COL","CPI","TOT","AGRWTH","M","2003-05",7.736626,
"COL","CPI","TOT","AGRWTH","M","2003-06",7.211637,
"COL","CPI","TOT","AGRWTH","M","2003-07",7.025809,
"COL","CPI","TOT","AGRWTH","M","2003-08",7.26417,
"COL","CPI","TOT","AGRWTH","M","2003-09",7.11664,
"COL","CPI","TOT","AGRWTH","M","2003-10",6.589619,
"COL","CPI","TOT","AGRWTH","M","2003-11",6.136821,
"COL","CPI","TOT","AGRWTH","M","2003-12",6.480738,
"COL","CPI","TOT","AGRWTH","M","2004-01",6.188021,
"COL","CPI","TOT","AGRWTH","M","2004-02",6.276971,
"COL","CPI","TOT","AGRWTH","M","2004-03",6.212386,
"COL","CPI","TOT","AGRWTH","M","2004-04",5.489443,
"COL","CPI","TOT","AGRWTH","M","2004-05",5.366692,
"COL","CPI","TOT","AGRWTH","M","2004-06",6.057711,
"COL","CPI","TOT","AGRWTH","M","2004-07",6.200957,
"COL","CPI","TOT","AGRWTH","M","2004-08",5.87562,
"COL","CPI","TOT","AGRWTH","M","2004-09",5.977537,
"COL","CPI","TOT","AGRWTH","M","2004-10",5.877877,
"COL","CPI","TOT","AGRWTH","M","2004-11",5.819905,
"COL","CPI","TOT","AGRWTH","M","2004-12",5.502167,
"COL","CPI","TOT","AGRWTH","M","2005-01",5.435189,
"COL","CPI","TOT","AGRWTH","M","2005-02",5.260243,
"COL","CPI","TOT","AGRWTH","M","2005-03",5.026504,
"COL","CPI","TOT","AGRWTH","M","2005-04",5.021834,
"COL","CPI","TOT","AGRWTH","M","2005-05",5.03897,
"COL","CPI","TOT","AGRWTH","M","2005-06",4.828829,
"COL","CPI","TOT","AGRWTH","M","2005-07",4.901784,
"COL","CPI","TOT","AGRWTH","M","2005-08",4.882883,
"COL","CPI","TOT","AGRWTH","M","2005-09",5.011676,
"COL","CPI","TOT","AGRWTH","M","2005-10",5.28207,
"COL","CPI","TOT","AGRWTH","M","2005-11",5.105697,
"COL","CPI","TOT","AGRWTH","M","2005-12",4.84015,
"COL","CPI","TOT","AGRWTH","M","2006-01",4.552701,
"COL","CPI","TOT","AGRWTH","M","2006-02",4.173242,
"COL","CPI","TOT","AGRWTH","M","2006-03",4.107205,
"COL","CPI","TOT","AGRWTH","M","2006-04",4.123354,
"COL","CPI","TOT","AGRWTH","M","2006-05",4.037964,
"COL","CPI","TOT","AGRWTH","M","2006-06",3.93606,
"COL","CPI","TOT","AGRWTH","M","2006-07",4.311974,
"COL","CPI","TOT","AGRWTH","M","2006-08",4.724274,
"COL","CPI","TOT","AGRWTH","M","2006-09",4.584331,
"COL","CPI","TOT","AGRWTH","M","2006-10",4.180887,
"COL","CPI","TOT","AGRWTH","M","2006-11",4.29521,
"COL","CPI","TOT","AGRWTH","M","2006-12",4.480409,
"COL","CPI","TOT","AGRWTH","M","2007-01",4.710268,
"COL","CPI","TOT","AGRWTH","M","2007-02",5.251641,
"COL","CPI","TOT","AGRWTH","M","2007-03",5.800735,
"COL","CPI","TOT","AGRWTH","M","2007-04",6.239601,
"COL","CPI","TOT","AGRWTH","M","2007-05",6.236524,
"COL","CPI","TOT","AGRWTH","M","2007-06",6.036051,
"COL","CPI","TOT","AGRWTH","M","2007-07",5.780632,
"COL","CPI","TOT","AGRWTH","M","2007-08",5.216536,
"COL","CPI","TOT","AGRWTH","M","2007-09",4.988551,
"COL","CPI","TOT","AGRWTH","M","2007-10",5.159705,
"COL","CPI","TOT","AGRWTH","M","2007-11",5.425723,
"COL","CPI","TOT","AGRWTH","M","2007-12",5.690526,
"COL","CPI","TOT","AGRWTH","M","2008-01",6.003236,
"COL","CPI","TOT","AGRWTH","M","2008-02",6.348952,
"COL","CPI","TOT","AGRWTH","M","2008-03",5.909307,
"COL","CPI","TOT","AGRWTH","M","2008-04",5.732185,
"COL","CPI","TOT","AGRWTH","M","2008-05",6.385636,
"COL","CPI","TOT","AGRWTH","M","2008-06",7.189644,
"COL","CPI","TOT","AGRWTH","M","2008-07",7.519851,
"COL","CPI","TOT","AGRWTH","M","2008-08",7.873402,
"COL","CPI","TOT","AGRWTH","M","2008-09",7.586852,
"COL","CPI","TOT","AGRWTH","M","2008-10",7.943925,
"COL","CPI","TOT","AGRWTH","M","2008-11",7.719733,
"COL","CPI","TOT","AGRWTH","M","2008-12",7.682814,
"COL","CPI","TOT","AGRWTH","M","2009-01",7.174477,
"COL","CPI","TOT","AGRWTH","M","2009-02",6.466166,
